   0.500000E+01   0.220111E+02   0.375133E+01   0.577044E+02   0.102903E+02
   0.510000E+01   0.256765E+02   0.426076E+01   0.707961E+02   0.123684E+02
   0.520000E+01   0.296167E+02   0.478212E+01   0.859032E+02   0.146964E+02
   0.530000E+01   0.338038E+02   0.530875E+01   0.103153E+03   0.172760E+02
   0.540000E+01   0.382061E+02   0.583433E+01   0.122658E+03   0.201056E+02
   0.550000E+01   0.427902E+02   0.635355E+01   0.144512E+03   0.231812E+02
   0.560000E+01   0.475217E+02   0.686203E+01   0.168792E+03   0.264969E+02
   0.570000E+01   0.523668E+02   0.735666E+01   0.195555E+03   0.300458E+02
   0.580000E+01   0.572934E+02   0.783531E+01   0.224844E+03   0.338192E+02
   0.590000E+01   0.622719E+02   0.829696E+01   0.256684E+03   0.378090E+02
   0.600000E+01   0.672756E+02   0.874134E+01   0.291086E+03   0.420070E+02
   0.610000E+01   0.722814E+02   0.916873E+01   0.328049E+03   0.464047E+02
   0.620000E+01   0.772700E+02   0.957988E+01   0.367559E+03   0.509946E+02
   0.630000E+01   0.822252E+02   0.997569E+01   0.409594E+03   0.557695E+02
   0.640000E+01   0.871344E+02   0.103570E+02   0.454124E+03   0.607229E+02
   0.650000E+01   0.919882E+02   0.107243E+02   0.501113E+03   0.658480E+02
   0.660000E+01   0.967800E+02   0.110781E+02   0.550521E+03   0.711384E+02
   0.670000E+01   0.101506E+03   0.114185E+02   0.602303E+03   0.765875E+02
   0.680000E+01   0.106164E+03   0.117455E+02   0.656415E+03   0.821884E+02
   0.690000E+01   0.110753E+03   0.120589E+02   0.712811E+03   0.879342E+02
   0.700000E+01   0.115277E+03   0.123583E+02   0.771443E+03   0.938166E+02
   0.710000E+01   0.119736E+03   0.126436E+02   0.832268E+03   0.998273E+02
   0.720000E+01   0.124135E+03   0.129146E+02   0.895241E+03   0.105957E+03
   0.730000E+01   0.128477E+03   0.131718E+02   0.960319E+03   0.112199E+03
   0.740000E+01   0.132767E+03   0.134145E+02   0.102746E+04   0.118539E+03
   0.750000E+01   0.137009E+03   0.136436E+02   0.109663E+04   0.124970E+03
   0.760000E+01   0.141206E+03   0.138598E+02   0.116779E+04   0.131483E+03
   0.770000E+01   0.145363E+03   0.140632E+02   0.124089E+04   0.138068E+03
   0.780000E+01   0.149481E+03   0.142543E+02   0.131592E+04   0.144716E+03
   0.790000E+01   0.153565E+03   0.144344E+02   0.139282E+04   0.151415E+03
   0.800000E+01   0.157614E+03   0.146035E+02   0.147157E+04   0.158161E+03
   0.810000E+01   0.161633E+03   0.147627E+02   0.155214E+04   0.164939E+03
   0.820000E+01   0.165621E+03   0.149121E+02   0.163448E+04   0.171747E+03
   0.830000E+01   0.169580E+03   0.150526E+02   0.171857E+04   0.178574E+03
   0.840000E+01   0.173510E+03   0.151843E+02   0.180438E+04   0.185412E+03
   0.850000E+01   0.177413E+03   0.153079E+02   0.189187E+04   0.192258E+03
   0.860000E+01   0.181291E+03   0.154237E+02   0.198101E+04   0.199099E+03
   0.870000E+01   0.185144E+03   0.155325E+02   0.207177E+04   0.205934E+03
   0.880000E+01   0.188974E+03   0.156341E+02   0.216413E+04   0.212757E+03
   0.890000E+01   0.192783E+03   0.157293E+02   0.225805E+04   0.219559E+03
   0.900000E+01   0.196574E+03   0.158192E+02   0.235351E+04   0.226340E+03
   0.910000E+01   0.200350E+03   0.159038E+02   0.245049E+04   0.233095E+03
   0.920000E+01   0.204112E+03   0.159841E+02   0.254897E+04   0.239817E+03
   0.930000E+01   0.207864E+03   0.160603E+02   0.264893E+04   0.246507E+03
   0.940000E+01   0.211608E+03   0.161333E+02   0.275035E+04   0.253164E+03
   0.950000E+01   0.215348E+03   0.162035E+02   0.285324E+04   0.259782E+03
   0.960000E+01   0.219085E+03   0.162719E+02   0.295756E+04   0.266362E+03
   0.970000E+01   0.222821E+03   0.163384E+02   0.306331E+04   0.272903E+03
   0.980000E+01   0.226559E+03   0.164042E+02   0.317050E+04   0.279404E+03
   0.990000E+01   0.230300E+03   0.164692E+02   0.327910E+04   0.285869E+03
   0.100000E+02   0.234045E+03   0.165345E+02   0.338911E+04   0.292295E+03
   0.101000E+02   0.237794E+03   0.165995E+02   0.350053E+04   0.298683E+03
   0.102000E+02   0.241547E+03   0.166649E+02   0.361334E+04   0.305034E+03
   0.103000E+02   0.245305E+03   0.167309E+02   0.372756E+04   0.311352E+03
   0.104000E+02   0.249065E+03   0.167975E+02   0.384315E+04   0.317635E+03
   0.105000E+02   0.252827E+03   0.168648E+02   0.396012E+04   0.323886E+03
   0.106000E+02   0.256590E+03   0.169326E+02   0.407846E+04   0.330104E+03
   0.107000E+02   0.260351E+03   0.170008E+02   0.419814E+04   0.336296E+03
   0.108000E+02   0.264108E+03   0.170694E+02   0.431915E+04   0.342456E+03
   0.109000E+02   0.267859E+03   0.171382E+02   0.444148E+04   0.348587E+03
   0.110000E+02   0.271602E+03   0.172073E+02   0.456510E+04   0.354690E+03
   0.111000E+02   0.275334E+03   0.172761E+02   0.469000E+04   0.360766E+03
   0.112000E+02   0.279054E+03   0.173447E+02   0.481614E+04   0.366814E+03
   0.113000E+02   0.282760E+03   0.174126E+02   0.494349E+04   0.372836E+03
   0.114000E+02   0.286450E+03   0.174800E+02   0.507205E+04   0.378827E+03
   0.115000E+02   0.290122E+03   0.175467E+02   0.520176E+04   0.384794E+03
   0.116000E+02   0.293776E+03   0.176130E+02   0.533260E+04   0.390729E+03
   0.117000E+02   0.297409E+03   0.176777E+02   0.546455E+04   0.396636E+03
   0.118000E+02   0.301021E+03   0.177418E+02   0.559756E+04   0.402512E+03
