#    c*t(cm)       probability       error
   0.669341E+02   0.693528E+00   0.296303E-02
   0.669371E+02   0.693528E+00   0.296294E-02
   0.669401E+02   0.693528E+00   0.296290E-02
   0.669431E+02   0.693528E+00   0.296290E-02
   0.669461E+02   0.693528E+00   0.296290E-02
   0.669491E+02   0.693528E+00   0.296291E-02
   0.669521E+02   0.693528E+00   0.296296E-02
   0.669551E+02   0.693528E+00   0.296296E-02
   0.669581E+02   0.693529E+00   0.296297E-02
   0.669611E+02   0.693529E+00   0.296297E-02
   0.669641E+02   0.693529E+00   0.296315E-02
   0.669671E+02   0.693529E+00   0.296315E-02
   0.669701E+02   0.693529E+00   0.296307E-02
   0.669731E+02   0.693529E+00   0.296290E-02
   0.669761E+02   0.693529E+00   0.296290E-02
   0.669791E+02   0.693529E+00   0.296290E-02
   0.669821E+02   0.693529E+00   0.296291E-02
   0.669851E+02   0.693530E+00   0.296296E-02
   0.669881E+02   0.693530E+00   0.296296E-02
   0.669911E+02   0.693530E+00   0.296297E-02
   0.669941E+02   0.693530E+00   0.296309E-02
   0.669971E+02   0.693530E+00   0.296296E-02
   0.670001E+02   0.693530E+00   0.296315E-02
   0.670031E+02   0.693530E+00   0.296307E-02
   0.670061E+02   0.693530E+00   0.296290E-02
   0.670091E+02   0.693530E+00   0.296290E-02
   0.670121E+02   0.693530E+00   0.296291E-02
   0.670151E+02   0.693530E+00   0.296291E-02
   0.670181E+02   0.693531E+00   0.296296E-02
   0.670211E+02   0.693531E+00   0.296296E-02
   0.670241E+02   0.693531E+00   0.296309E-02
   0.670270E+02   0.693531E+00   0.296309E-02
   0.670300E+02   0.693531E+00   0.296299E-02
   0.670330E+02   0.693531E+00   0.296315E-02
   0.670360E+02   0.693531E+00   0.296307E-02
   0.670390E+02   0.693531E+00   0.296307E-02
   0.670420E+02   0.693531E+00   0.296290E-02
   0.670450E+02   0.693531E+00   0.296291E-02
   0.670480E+02   0.693531E+00   0.296291E-02
   0.670510E+02   0.693531E+00   0.296296E-02
   0.670540E+02   0.693532E+00   0.296307E-02
   0.670570E+02   0.693532E+00   0.296309E-02
   0.670600E+02   0.693532E+00   0.296309E-02
   0.670630E+02   0.693532E+00   0.296299E-02
   0.670660E+02   0.693532E+00   0.296312E-02
   0.670690E+02   0.693532E+00   0.296307E-02
   0.670720E+02   0.693532E+00   0.296307E-02
   0.670750E+02   0.693532E+00   0.296290E-02
   0.670780E+02   0.693532E+00   0.296291E-02
   0.670810E+02   0.693532E+00   0.296291E-02
   0.670840E+02   0.693533E+00   0.296307E-02
   0.670870E+02   0.693533E+00   0.296307E-02
   0.670900E+02   0.693533E+00   0.296307E-02
   0.670930E+02   0.693533E+00   0.296309E-02
   0.670960E+02   0.693533E+00   0.296299E-02
   0.670990E+02   0.693533E+00   0.296315E-02
   0.671020E+02   0.693533E+00   0.296307E-02
   0.671050E+02   0.693533E+00   0.296307E-02
   0.671080E+02   0.693533E+00   0.296307E-02
   0.671110E+02   0.693534E+00   0.296303E-02
   0.671140E+02   0.693534E+00   0.296303E-02
   0.671170E+02   0.693534E+00   0.296307E-02
   0.671200E+02   0.693534E+00   0.296307E-02
   0.671230E+02   0.693534E+00   0.296307E-02
   0.671260E+02   0.693534E+00   0.296309E-02
   0.671290E+02   0.693534E+00   0.296309E-02
   0.671320E+02   0.693534E+00   0.296296E-02
   0.671350E+02   0.693534E+00   0.296311E-02
   0.671380E+02   0.693534E+00   0.296307E-02
   0.671410E+02   0.693534E+00   0.296319E-02
   0.671440E+02   0.693534E+00   0.296320E-02
   0.671470E+02   0.693535E+00   0.296307E-02
   0.671500E+02   0.693535E+00   0.296307E-02
   0.671530E+02   0.693535E+00   0.296307E-02
   0.671560E+02   0.693535E+00   0.296307E-02
   0.671590E+02   0.693535E+00   0.296309E-02
   0.671620E+02   0.693535E+00   0.296309E-02
   0.671650E+02   0.693535E+00   0.296291E-02
   0.671679E+02   0.693535E+00   0.296311E-02
   0.671709E+02   0.693535E+00   0.296319E-02
   0.671739E+02   0.693535E+00   0.296319E-02
   0.671769E+02   0.693535E+00   0.296320E-02
   0.671799E+02   0.693536E+00   0.296325E-02
   0.671829E+02   0.693536E+00   0.296307E-02
   0.671859E+02   0.693536E+00   0.296307E-02
   0.671889E+02   0.693536E+00   0.296307E-02
   0.671919E+02   0.693536E+00   0.296307E-02
   0.671949E+02   0.693536E+00   0.296309E-02
   0.671979E+02   0.693536E+00   0.296291E-02
   0.672009E+02   0.693536E+00   0.296323E-02
   0.672039E+02   0.693536E+00   0.296323E-02
   0.672069E+02   0.693536E+00   0.296319E-02
   0.672099E+02   0.693536E+00   0.296320E-02
   0.672129E+02   0.693536E+00   0.296325E-02
   0.672159E+02   0.693537E+00   0.296307E-02
   0.672189E+02   0.693537E+00   0.296307E-02
   0.672219E+02   0.693537E+00   0.296307E-02
   0.672249E+02   0.693537E+00   0.296307E-02
   0.672279E+02   0.693537E+00   0.296309E-02
   0.672309E+02   0.693537E+00   0.296303E-02
   0.672339E+02   0.693537E+00   0.296303E-02
   0.672369E+02   0.693537E+00   0.296323E-02
   0.672399E+02   0.693537E+00   0.296323E-02
   0.672429E+02   0.693537E+00   0.296320E-02
   0.672459E+02   0.693537E+00   0.296325E-02
   0.672489E+02   0.693537E+00   0.296325E-02
   0.672519E+02   0.693538E+00   0.296307E-02
   0.672549E+02   0.693538E+00   0.296307E-02
   0.672579E+02   0.693538E+00   0.296307E-02
   0.672609E+02   0.693538E+00   0.296320E-02
   0.672639E+02   0.693538E+00   0.296313E-02
   0.672669E+02   0.693538E+00   0.296303E-02
   0.672699E+02   0.693538E+00   0.296323E-02
   0.672729E+02   0.693538E+00   0.296323E-02
   0.672759E+02   0.693538E+00   0.296324E-02
   0.672789E+02   0.693538E+00   0.296325E-02
   0.672819E+02   0.693538E+00   0.296325E-02
   0.672849E+02   0.693538E+00   0.296325E-02
   0.672879E+02   0.693539E+00   0.296307E-02
   0.672909E+02   0.693539E+00   0.296319E-02
   0.672939E+02   0.693539E+00   0.296319E-02
   0.672969E+02   0.693539E+00   0.296313E-02
   0.672999E+02   0.693539E+00   0.296303E-02
   0.673029E+02   0.693539E+00   0.296303E-02
   0.673059E+02   0.693539E+00   0.296323E-02
   0.673089E+02   0.693539E+00   0.296324E-02
   0.673118E+02   0.693539E+00   0.296325E-02
   0.673148E+02   0.693539E+00   0.296325E-02
   0.673178E+02   0.693539E+00   0.296325E-02
   0.673208E+02   0.693540E+00   0.296337E-02
   0.673238E+02   0.693540E+00   0.296319E-02
   0.673268E+02   0.693540E+00   0.296319E-02
   0.673298E+02   0.693540E+00   0.296317E-02
   0.673328E+02   0.693540E+00   0.296303E-02
   0.673358E+02   0.693540E+00   0.296303E-02
   0.673388E+02   0.693540E+00   0.296323E-02
   0.673418E+02   0.693540E+00   0.296323E-02
   0.673448E+02   0.693540E+00   0.296324E-02
   0.673478E+02   0.693541E+00   0.296325E-02
   0.673508E+02   0.693541E+00   0.296337E-02
   0.673538E+02   0.693541E+00   0.296337E-02
   0.673568E+02   0.693541E+00   0.296337E-02
   0.673598E+02   0.693541E+00   0.296319E-02
   0.673628E+02   0.693541E+00   0.296316E-02
   0.673658E+02   0.693541E+00   0.296313E-02
   0.673688E+02   0.693541E+00   0.296303E-02
   0.673718E+02   0.693541E+00   0.296303E-02
   0.673748E+02   0.693541E+00   0.296323E-02
   0.673778E+02   0.693541E+00   0.296324E-02
   0.673808E+02   0.693542E+00   0.296341E-02
   0.673838E+02   0.693542E+00   0.296337E-02
   0.673868E+02   0.693542E+00   0.296337E-02
   0.673898E+02   0.693542E+00   0.296337E-02
   0.673928E+02   0.693542E+00   0.296337E-02
   0.673958E+02   0.693542E+00   0.296316E-02
   0.673988E+02   0.693542E+00   0.296313E-02
   0.674018E+02   0.693542E+00   0.296303E-02
   0.674048E+02   0.693542E+00   0.296303E-02
   0.674078E+02   0.693542E+00   0.296323E-02
   0.674108E+02   0.693542E+00   0.296336E-02
   0.674138E+02   0.693543E+00   0.296341E-02
   0.674168E+02   0.693543E+00   0.296341E-02
   0.674198E+02   0.693543E+00   0.296337E-02
   0.674228E+02   0.693543E+00   0.296337E-02
   0.674258E+02   0.693543E+00   0.296337E-02
   0.674288E+02   0.693543E+00   0.296334E-02
   0.674318E+02   0.693543E+00   0.296312E-02
   0.674348E+02   0.693543E+00   0.296313E-02
   0.674378E+02   0.693543E+00   0.296303E-02
   0.674408E+02   0.693543E+00   0.296315E-02
   0.674438E+02   0.693543E+00   0.296336E-02
   0.674468E+02   0.693543E+00   0.296341E-02
   0.674498E+02   0.693543E+00   0.296341E-02
   0.674527E+02   0.693543E+00   0.296341E-02
   0.674557E+02   0.693544E+00   0.296337E-02
   0.674587E+02   0.693544E+00   0.296337E-02
   0.674617E+02   0.693544E+00   0.296337E-02
   0.674647E+02   0.693544E+00   0.296330E-02
   0.674677E+02   0.693544E+00   0.296313E-02
   0.674707E+02   0.693544E+00   0.296303E-02
   0.674737E+02   0.693544E+00   0.296315E-02
   0.674767E+02   0.693544E+00   0.296315E-02
   0.674797E+02   0.693545E+00   0.296341E-02
   0.674827E+02   0.693545E+00   0.296341E-02
   0.674857E+02   0.693545E+00   0.296341E-02
   0.674887E+02   0.693545E+00   0.296341E-02
   0.674917E+02   0.693545E+00   0.296337E-02
   0.674947E+02   0.693545E+00   0.296337E-02
   0.674977E+02   0.693545E+00   0.296330E-02
   0.675007E+02   0.693545E+00   0.296330E-02
   0.675037E+02   0.693545E+00   0.296325E-02
   0.675067E+02   0.693545E+00   0.296315E-02
   0.675097E+02   0.693545E+00   0.296315E-02
   0.675127E+02   0.693545E+00   0.296341E-02
   0.675157E+02   0.693545E+00   0.296341E-02
   0.675187E+02   0.693545E+00   0.296341E-02
   0.675217E+02   0.693545E+00   0.296341E-02
   0.675247E+02   0.693545E+00   0.296341E-02
   0.675277E+02   0.693546E+00   0.296337E-02
   0.675307E+02   0.693546E+00   0.296334E-02
   0.675337E+02   0.693546E+00   0.296342E-02
   0.675367E+02   0.693546E+00   0.296342E-02
   0.675397E+02   0.693546E+00   0.296315E-02
   0.675427E+02   0.693546E+00   0.296315E-02
   0.675457E+02   0.693546E+00   0.296316E-02
   0.675487E+02   0.693546E+00   0.296341E-02
   0.675517E+02   0.693546E+00   0.296341E-02
   0.675547E+02   0.693546E+00   0.296341E-02
   0.675577E+02   0.693546E+00   0.296341E-02
   0.675607E+02   0.693546E+00   0.296341E-02
   0.675637E+02   0.693547E+00   0.296346E-02
   0.675667E+02   0.693547E+00   0.296342E-02
   0.675697E+02   0.693547E+00   0.296342E-02
   0.675727E+02   0.693547E+00   0.296342E-02
   0.675757E+02   0.693547E+00   0.296315E-02
   0.675787E+02   0.693547E+00   0.296315E-02
   0.675817E+02   0.693547E+00   0.296321E-02
   0.675847E+02   0.693547E+00   0.296341E-02
   0.675877E+02   0.693547E+00   0.296341E-02
   0.675907E+02   0.693547E+00   0.296341E-02
   0.675937E+02   0.693548E+00   0.296353E-02
   0.675966E+02   0.693548E+00   0.296353E-02
   0.675996E+02   0.693548E+00   0.296345E-02
   0.676026E+02   0.693548E+00   0.296342E-02
   0.676056E+02   0.693548E+00   0.296342E-02
   0.676086E+02   0.693548E+00   0.296333E-02
   0.676116E+02   0.693548E+00   0.296315E-02
   0.676146E+02   0.693548E+00   0.296321E-02
   0.676176E+02   0.693548E+00   0.296321E-02
   0.676206E+02   0.693549E+00   0.296341E-02
   0.676236E+02   0.693549E+00   0.296341E-02
   0.676266E+02   0.693549E+00   0.296353E-02
   0.676296E+02   0.693549E+00   0.296353E-02
   0.676326E+02   0.693549E+00   0.296349E-02
   0.676356E+02   0.693549E+00   0.296345E-02
   0.676386E+02   0.693549E+00   0.296342E-02
   0.676416E+02   0.693549E+00   0.296342E-02
   0.676446E+02   0.693549E+00   0.296333E-02
   0.676476E+02   0.693549E+00   0.296315E-02
   0.676506E+02   0.693549E+00   0.296321E-02
   0.676536E+02   0.693550E+00   0.296341E-02
   0.676566E+02   0.693550E+00   0.296353E-02
   0.676596E+02   0.693550E+00   0.296353E-02
   0.676626E+02   0.693550E+00   0.296353E-02
   0.676656E+02   0.693550E+00   0.296349E-02
   0.676686E+02   0.693550E+00   0.296345E-02
   0.676716E+02   0.693550E+00   0.296345E-02
   0.676746E+02   0.693550E+00   0.296342E-02
   0.676776E+02   0.693550E+00   0.296342E-02
   0.676806E+02   0.693550E+00   0.296333E-02
   0.676836E+02   0.693550E+00   0.296339E-02
   0.676866E+02   0.693550E+00   0.296333E-02
   0.676896E+02   0.693551E+00   0.296353E-02
   0.676926E+02   0.693551E+00   0.296353E-02
   0.676956E+02   0.693551E+00   0.296353E-02
   0.676986E+02   0.693551E+00   0.296353E-02
   0.677016E+02   0.693551E+00   0.296345E-02
   0.677046E+02   0.693551E+00   0.296345E-02
   0.677076E+02   0.693551E+00   0.296345E-02
   0.677106E+02   0.693551E+00   0.296342E-02
   0.677136E+02   0.693551E+00   0.296342E-02
   0.677166E+02   0.693551E+00   0.296333E-02
   0.677196E+02   0.693551E+00   0.296351E-02
   0.677226E+02   0.693551E+00   0.296333E-02
   0.677256E+02   0.693552E+00   0.296353E-02
   0.677286E+02   0.693552E+00   0.296353E-02
   0.677316E+02   0.693552E+00   0.296353E-02
   0.677346E+02   0.693552E+00   0.296349E-02
   0.677376E+02   0.693552E+00   0.296345E-02
   0.677405E+02   0.693552E+00   0.296345E-02
   0.677435E+02   0.693552E+00   0.296345E-02
   0.677465E+02   0.693552E+00   0.296345E-02
   0.677495E+02   0.693552E+00   0.296344E-02
   0.677525E+02   0.693552E+00   0.296351E-02
   0.677555E+02   0.693552E+00   0.296351E-02
   0.677585E+02   0.693552E+00   0.296333E-02
   0.677615E+02   0.693553E+00   0.296353E-02
   0.677645E+02   0.693553E+00   0.296353E-02
   0.677675E+02   0.693553E+00   0.296353E-02
   0.677705E+02   0.693553E+00   0.296345E-02
   0.677735E+02   0.693553E+00   0.296345E-02
   0.677765E+02   0.693553E+00   0.296345E-02
   0.677795E+02   0.693553E+00   0.296345E-02
   0.677825E+02   0.693553E+00   0.296357E-02
   0.677855E+02   0.693553E+00   0.296344E-02
   0.677885E+02   0.693553E+00   0.296351E-02
   0.677915E+02   0.693553E+00   0.296351E-02
   0.677945E+02   0.693553E+00   0.296351E-02
   0.677975E+02   0.693554E+00   0.296353E-02
   0.678005E+02   0.693554E+00   0.296353E-02
   0.678035E+02   0.693554E+00   0.296349E-02
   0.678065E+02   0.693554E+00   0.296345E-02
   0.678095E+02   0.693554E+00   0.296345E-02
   0.678125E+02   0.693554E+00   0.296357E-02
   0.678155E+02   0.693554E+00   0.296357E-02
   0.678185E+02   0.693554E+00   0.296357E-02
   0.678215E+02   0.693554E+00   0.296351E-02
   0.678245E+02   0.693554E+00   0.296351E-02
   0.678275E+02   0.693554E+00   0.296351E-02
   0.678305E+02   0.693554E+00   0.296351E-02
   0.678335E+02   0.693555E+00   0.296353E-02
   0.678365E+02   0.693555E+00   0.296353E-02
   0.678395E+02   0.693555E+00   0.296345E-02
   0.678425E+02   0.693555E+00   0.296357E-02
   0.678455E+02   0.693555E+00   0.296357E-02
   0.678485E+02   0.693555E+00   0.296357E-02
   0.678515E+02   0.693555E+00   0.296357E-02
   0.678545E+02   0.693555E+00   0.296357E-02
   0.678575E+02   0.693555E+00   0.296354E-02
   0.678605E+02   0.693555E+00   0.296351E-02
   0.678635E+02   0.693555E+00   0.296351E-02
   0.678665E+02   0.693555E+00   0.296351E-02
   0.678695E+02   0.693555E+00   0.296370E-02
   0.678725E+02   0.693556E+00   0.296349E-02
   0.678755E+02   0.693556E+00   0.296357E-02
   0.678785E+02   0.693556E+00   0.296357E-02
   0.678814E+02   0.693556E+00   0.296357E-02
   0.678844E+02   0.693556E+00   0.296357E-02
   0.678874E+02   0.693556E+00   0.296357E-02
   0.678904E+02   0.693556E+00   0.296362E-02
   0.678934E+02   0.693556E+00   0.296353E-02
   0.678964E+02   0.693556E+00   0.296351E-02
   0.678994E+02   0.693556E+00   0.296351E-02
   0.679024E+02   0.693556E+00   0.296351E-02
   0.679054E+02   0.693557E+00   0.296382E-02
   0.679084E+02   0.693557E+00   0.296361E-02
   0.679114E+02   0.693557E+00   0.296357E-02
   0.679144E+02   0.693557E+00   0.296357E-02
   0.679174E+02   0.693557E+00   0.296357E-02
   0.679204E+02   0.693557E+00   0.296357E-02
   0.679234E+02   0.693557E+00   0.296357E-02
   0.679264E+02   0.693557E+00   0.296363E-02
   0.679294E+02   0.693557E+00   0.296353E-02
   0.679324E+02   0.693557E+00   0.296354E-02
   0.679354E+02   0.693557E+00   0.296351E-02
   0.679384E+02   0.693558E+00   0.296363E-02
   0.679414E+02   0.693558E+00   0.296382E-02
   0.679444E+02   0.693558E+00   0.296375E-02
   0.679474E+02   0.693558E+00   0.296357E-02
   0.679504E+02   0.693558E+00   0.296357E-02
   0.679534E+02   0.693558E+00   0.296357E-02
   0.679564E+02   0.693558E+00   0.296357E-02
   0.679594E+02   0.693558E+00   0.296357E-02
   0.679624E+02   0.693558E+00   0.296363E-02
   0.679654E+02   0.693558E+00   0.296353E-02
   0.679684E+02   0.693558E+00   0.296354E-02
   0.679714E+02   0.693558E+00   0.296363E-02
   0.679744E+02   0.693558E+00   0.296363E-02
   0.679774E+02   0.693559E+00   0.296379E-02
   0.679804E+02   0.693559E+00   0.296375E-02
   0.679834E+02   0.693559E+00   0.296357E-02
   0.679864E+02   0.693559E+00   0.296357E-02
   0.679894E+02   0.693559E+00   0.296357E-02
   0.679924E+02   0.693559E+00   0.296357E-02
   0.679954E+02   0.693559E+00   0.296362E-02
   0.679984E+02   0.693559E+00   0.296363E-02
   0.680014E+02   0.693559E+00   0.296365E-02
   0.680044E+02   0.693559E+00   0.296366E-02
   0.680074E+02   0.693559E+00   0.296366E-02
   0.680104E+02   0.693559E+00   0.296363E-02
   0.680134E+02   0.693560E+00   0.296360E-02
   0.680164E+02   0.693560E+00   0.296375E-02
   0.680194E+02   0.693560E+00   0.296375E-02
   0.680224E+02   0.693560E+00   0.296357E-02
   0.680253E+02   0.693560E+00   0.296357E-02
   0.680283E+02   0.693560E+00   0.296357E-02
   0.680313E+02   0.693560E+00   0.296362E-02
   0.680343E+02   0.693560E+00   0.296375E-02
   0.680373E+02   0.693560E+00   0.296365E-02
   0.680403E+02   0.693560E+00   0.296366E-02
   0.680433E+02   0.693560E+00   0.296366E-02
   0.680463E+02   0.693561E+00   0.296363E-02
   0.680493E+02   0.693561E+00   0.296355E-02
   0.680523E+02   0.693561E+00   0.296375E-02
   0.680553E+02   0.693561E+00   0.296375E-02
   0.680583E+02   0.693561E+00   0.296357E-02
   0.680613E+02   0.693561E+00   0.296357E-02
   0.680643E+02   0.693561E+00   0.296357E-02
   0.680673E+02   0.693561E+00   0.296374E-02
   0.680703E+02   0.693561E+00   0.296375E-02
   0.680733E+02   0.693561E+00   0.296365E-02
   0.680763E+02   0.693561E+00   0.296366E-02
   0.680793E+02   0.693561E+00   0.296366E-02
   0.680823E+02   0.693561E+00   0.296366E-02
   0.680853E+02   0.693562E+00   0.296355E-02
   0.680883E+02   0.693562E+00   0.296375E-02
   0.680913E+02   0.693562E+00   0.296375E-02
   0.680943E+02   0.693562E+00   0.296375E-02
   0.680973E+02   0.693562E+00   0.296369E-02
   0.681003E+02   0.693562E+00   0.296369E-02
   0.681033E+02   0.693562E+00   0.296375E-02
   0.681063E+02   0.693562E+00   0.296375E-02
   0.681093E+02   0.693562E+00   0.296365E-02
   0.681123E+02   0.693562E+00   0.296365E-02
   0.681153E+02   0.693562E+00   0.296366E-02
   0.681183E+02   0.693562E+00   0.296363E-02
   0.681213E+02   0.693563E+00   0.296359E-02
   0.681243E+02   0.693563E+00   0.296375E-02
   0.681273E+02   0.693563E+00   0.296375E-02
